2024-11-16T04:46:56.145352Z [info     ] 2024-11-16 04:46:56,145 | INFO     | target-bigquery      | Target sink for 'pipeline_benchmark-lineitem' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-bigquery name=target-bigquery producer=False run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=target-bigquery
2024-11-16T04:46:56.145672Z [info     ] 2024-11-16 04:46:56,145 | INFO     | target-bigquery      | [8fe3a374476840d3aa9da422bfc4d2c5] Sent 15000 rows to projects/dlthub-sandbox/datasets/test_meltano3/tables/pipeline_benchmark_lineitem/streams/_default with offset 3375000. cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-bigquery name=target-bigquery producer=False run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=target-bigquery
2024-11-16T04:47:01.831179Z [info     ] 2024-11-16 04:47:01,831 | INFO     | target-bigquery      | Target sink for 'pipeline_benchmark-lineitem' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-bigquery name=target-bigquery producer=False run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=target-bigquery
2024-11-16T04:47:01.831540Z [info     ] 2024-11-16 04:47:01,831 | INFO     | target-bigquery      | [8fe3a374476840d3aa9da422bfc4d2c5] Sent 15000 rows to projects/dlthub-sandbox/datasets/test_meltano3/tables/pipeline_benchmark_lineitem/streams/_default with offset 3390000. cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-bigquery name=target-bigquery producer=False run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=target-bigquery
2024-11-16T04:47:07.629563Z [info     ] 2024-11-16 04:47:07,629 | INFO     | target-bigquery      | Target sink for 'pipeline_benchmark-lineitem' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-bigquery name=target-bigquery producer=False run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=target-bigquery
2024-11-16T04:47:07.629953Z [info     ] 2024-11-16 04:47:07,629 | INFO     | target-bigquery      | [8fe3a374476840d3aa9da422bfc4d2c5] Sent 15000 rows to projects/dlthub-sandbox/datasets/test_meltano3/tables/pipeline_benchmark_lineitem/streams/_default with offset 3405000. cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-bigquery name=target-bigquery producer=False run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=target-bigquery
2024-11-16T04:47:13.338112Z [info     ] 2024-11-16 04:47:13,337 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 158000, "tags": {"stream": "pipeline_benchmark-lineitem", "pid": 22685, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-bigquery name=tap-postgres producer=True run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=tap-postgres
2024-11-16T04:47:13.349719Z [info     ] 2024-11-16 04:47:13,349 | INFO     | target-bigquery      | Target sink for 'pipeline_benchmark-lineitem' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-bigquery name=target-bigquery producer=False run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=target-bigquery
2024-11-16T04:47:13.350066Z [info     ] 2024-11-16 04:47:13,349 | INFO     | target-bigquery      | [8fe3a374476840d3aa9da422bfc4d2c5] Sent 15000 rows to projects/dlthub-sandbox/datasets/test_meltano3/tables/pipeline_benchmark_lineitem/streams/_default with offset 3420000. cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-bigquery name=target-bigquery producer=False run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=target-bigquery
2024-11-16T04:47:19.078673Z [info     ] 2024-11-16 04:47:19,078 | INFO     | target-bigquery      | Target sink for 'pipeline_benchmark-lineitem' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-bigquery name=target-bigquery producer=False run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=target-bigquery
2024-11-16T04:47:19.079102Z [info     ] 2024-11-16 04:47:19,078 | INFO     | target-bigquery      | [8fe3a374476840d3aa9da422bfc4d2c5] Sent 15000 rows to projects/dlthub-sandbox/datasets/test_meltano3/tables/pipeline_benchmark_lineitem/streams/_default with offset 3435000. cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-bigquery name=target-bigquery producer=False run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=target-bigquery
2024-11-16T04:47:24.775374Z [info     ] 2024-11-16 04:47:24,775 | INFO     | target-bigquery      | Target sink for 'pipeline_benchmark-lineitem' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-bigquery name=target-bigquery producer=False run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=target-bigquery
2024-11-16T04:47:24.775682Z [info     ] 2024-11-16 04:47:24,775 | INFO     | target-bigquery      | [8fe3a374476840d3aa9da422bfc4d2c5] Sent 15000 rows to projects/dlthub-sandbox/datasets/test_meltano3/tables/pipeline_benchmark_lineitem/streams/_default with offset 3450000. cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-bigquery name=target-bigquery producer=False run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=target-bigquery
2024-11-16T04:47:30.491038Z [info     ] 2024-11-16 04:47:30,490 | INFO     | target-bigquery      | Target sink for 'pipeline_benchmark-lineitem' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-bigquery name=target-bigquery producer=False run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=target-bigquery
2024-11-16T04:47:30.491379Z [info     ] 2024-11-16 04:47:30,491 | INFO     | target-bigquery      | [8fe3a374476840d3aa9da422bfc4d2c5] Sent 15000 rows to projects/dlthub-sandbox/datasets/test_meltano3/tables/pipeline_benchmark_lineitem/streams/_default with offset 3465000. cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-bigquery name=target-bigquery producer=False run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=target-bigquery
2024-11-16T04:47:36.237942Z [info     ] 2024-11-16 04:47:36,237 | INFO     | target-bigquery      | Target sink for 'pipeline_benchmark-lineitem' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-bigquery name=target-bigquery producer=False run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=target-bigquery
2024-11-16T04:47:36.238251Z [info     ] 2024-11-16 04:47:36,237 | INFO     | target-bigquery      | [8fe3a374476840d3aa9da422bfc4d2c5] Sent 15000 rows to projects/dlthub-sandbox/datasets/test_meltano3/tables/pipeline_benchmark_lineitem/streams/_default with offset 3480000. cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-bigquery name=target-bigquery producer=False run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=target-bigquery
2024-11-16T04:47:42.069364Z [info     ] 2024-11-16 04:47:42,069 | INFO     | target-bigquery      | Target sink for 'pipeline_benchmark-lineitem' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-bigquery name=target-bigquery producer=False run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=target-bigquery
2024-11-16T04:47:42.069716Z [info     ] 2024-11-16 04:47:42,069 | INFO     | target-bigquery      | [8fe3a374476840d3aa9da422bfc4d2c5] Sent 15000 rows to projects/dlthub-sandbox/datasets/test_meltano3/tables/pipeline_benchmark_lineitem/streams/_default with offset 3495000. cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-bigquery name=target-bigquery producer=False run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=target-bigquery
2024-11-16T04:47:47.797475Z [info     ] 2024-11-16 04:47:47,797 | INFO     | target-bigquery      | Target sink for 'pipeline_benchmark-lineitem' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-bigquery name=target-bigquery producer=False run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=target-bigquery
2024-11-16T04:47:47.797879Z [info     ] 2024-11-16 04:47:47,797 | INFO     | target-bigquery      | [8fe3a374476840d3aa9da422bfc4d2c5] Sent 15000 rows to projects/dlthub-sandbox/datasets/test_meltano3/tables/pipeline_benchmark_lineitem/streams/_default with offset 3510000. cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-bigquery name=target-bigquery producer=False run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=target-bigquery
2024-11-16T04:47:53.554217Z [info     ] 2024-11-16 04:47:53,554 | INFO     | target-bigquery      | Target sink for 'pipeline_benchmark-lineitem' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-bigquery name=target-bigquery producer=False run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=target-bigquery
2024-11-16T04:47:53.554600Z [info     ] 2024-11-16 04:47:53,554 | INFO     | target-bigquery      | [8fe3a374476840d3aa9da422bfc4d2c5] Sent 15000 rows to projects/dlthub-sandbox/datasets/test_meltano3/tables/pipeline_benchmark_lineitem/streams/_default with offset 3525000. cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-bigquery name=target-bigquery producer=False run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=target-bigquery
2024-11-16T04:47:59.294941Z [info     ] 2024-11-16 04:47:59,294 | INFO     | target-bigquery      | Target sink for 'pipeline_benchmark-lineitem' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-bigquery name=target-bigquery producer=False run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=target-bigquery
2024-11-16T04:47:59.295276Z [info     ] 2024-11-16 04:47:59,294 | INFO     | target-bigquery      | [8fe3a374476840d3aa9da422bfc4d2c5] Sent 15000 rows to projects/dlthub-sandbox/datasets/test_meltano3/tables/pipeline_benchmark_lineitem/streams/_default with offset 3540000. cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-bigquery name=target-bigquery producer=False run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=target-bigquery
2024-11-16T04:48:05.045073Z [info     ] 2024-11-16 04:48:05,044 | INFO     | target-bigquery      | Target sink for 'pipeline_benchmark-lineitem' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-bigquery name=target-bigquery producer=False run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=target-bigquery
2024-11-16T04:48:05.045439Z [info     ] 2024-11-16 04:48:05,045 | INFO     | target-bigquery      | [8fe3a374476840d3aa9da422bfc4d2c5] Sent 15000 rows to projects/dlthub-sandbox/datasets/test_meltano3/tables/pipeline_benchmark_lineitem/streams/_default with offset 3555000. cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-bigquery name=target-bigquery producer=False run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=target-bigquery
2024-11-16T04:48:10.803733Z [info     ] 2024-11-16 04:48:10,803 | INFO     | target-bigquery      | Target sink for 'pipeline_benchmark-lineitem' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-bigquery name=target-bigquery producer=False run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=target-bigquery
2024-11-16T04:48:10.804053Z [info     ] 2024-11-16 04:48:10,803 | INFO     | target-bigquery      | [8fe3a374476840d3aa9da422bfc4d2c5] Sent 15000 rows to projects/dlthub-sandbox/datasets/test_meltano3/tables/pipeline_benchmark_lineitem/streams/_default with offset 3570000. cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-bigquery name=target-bigquery producer=False run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=target-bigquery
2024-11-16T04:48:13.454489Z [info     ] 2024-11-16 04:48:13,454 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 157000, "tags": {"stream": "pipeline_benchmark-lineitem", "pid": 22685, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-bigquery name=tap-postgres producer=True run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=tap-postgres
2024-11-16T04:48:16.485214Z [info     ] 2024-11-16 04:48:16,485 | INFO     | target-bigquery      | Target sink for 'pipeline_benchmark-lineitem' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-bigquery name=target-bigquery producer=False run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=target-bigquery
2024-11-16T04:48:16.485658Z [info     ] 2024-11-16 04:48:16,485 | INFO     | target-bigquery      | [8fe3a374476840d3aa9da422bfc4d2c5] Sent 15000 rows to projects/dlthub-sandbox/datasets/test_meltano3/tables/pipeline_benchmark_lineitem/streams/_default with offset 3585000. cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-bigquery name=target-bigquery producer=False run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=target-bigquery
2024-11-16T04:48:22.171696Z [info     ] 2024-11-16 04:48:22,171 | INFO     | target-bigquery      | Target sink for 'pipeline_benchmark-lineitem' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-bigquery name=target-bigquery producer=False run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=target-bigquery
2024-11-16T04:48:22.172028Z [info     ] 2024-11-16 04:48:22,171 | INFO     | target-bigquery      | [8fe3a374476840d3aa9da422bfc4d2c5] Sent 15000 rows to projects/dlthub-sandbox/datasets/test_meltano3/tables/pipeline_benchmark_lineitem/streams/_default with offset 3600000. cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-bigquery name=target-bigquery producer=False run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=target-bigquery
2024-11-16T04:48:27.877063Z [info     ] 2024-11-16 04:48:27,876 | INFO     | target-bigquery      | Target sink for 'pipeline_benchmark-lineitem' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-bigquery name=target-bigquery producer=False run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=target-bigquery
2024-11-16T04:48:27.877409Z [info     ] 2024-11-16 04:48:27,877 | INFO     | target-bigquery      | [8fe3a374476840d3aa9da422bfc4d2c5] Sent 15000 rows to projects/dlthub-sandbox/datasets/test_meltano3/tables/pipeline_benchmark_lineitem/streams/_default with offset 3615000. cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-bigquery name=target-bigquery producer=False run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=target-bigquery
2024-11-16T04:48:33.583183Z [info     ] 2024-11-16 04:48:33,583 | INFO     | target-bigquery      | Target sink for 'pipeline_benchmark-lineitem' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-bigquery name=target-bigquery producer=False run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=target-bigquery
2024-11-16T04:48:33.583530Z [info     ] 2024-11-16 04:48:33,583 | INFO     | target-bigquery      | [8fe3a374476840d3aa9da422bfc4d2c5] Sent 15000 rows to projects/dlthub-sandbox/datasets/test_meltano3/tables/pipeline_benchmark_lineitem/streams/_default with offset 3630000. cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-bigquery name=target-bigquery producer=False run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=target-bigquery
2024-11-16T04:48:39.306536Z [info     ] 2024-11-16 04:48:39,306 | INFO     | target-bigquery      | Target sink for 'pipeline_benchmark-lineitem' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-bigquery name=target-bigquery producer=False run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=target-bigquery
2024-11-16T04:48:39.306898Z [info     ] 2024-11-16 04:48:39,306 | INFO     | target-bigquery      | [8fe3a374476840d3aa9da422bfc4d2c5] Sent 15000 rows to projects/dlthub-sandbox/datasets/test_meltano3/tables/pipeline_benchmark_lineitem/streams/_default with offset 3645000. cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-bigquery name=target-bigquery producer=False run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=target-bigquery
2024-11-16T04:48:45.018624Z [info     ] 2024-11-16 04:48:45,018 | INFO     | target-bigquery      | Target sink for 'pipeline_benchmark-lineitem' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-bigquery name=target-bigquery producer=False run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=target-bigquery
2024-11-16T04:48:45.019019Z [info     ] 2024-11-16 04:48:45,018 | INFO     | target-bigquery      | [8fe3a374476840d3aa9da422bfc4d2c5] Sent 15000 rows to projects/dlthub-sandbox/datasets/test_meltano3/tables/pipeline_benchmark_lineitem/streams/_default with offset 3660000. cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-bigquery name=target-bigquery producer=False run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=target-bigquery
2024-11-16T04:48:50.682391Z [info     ] 2024-11-16 04:48:50,682 | INFO     | target-bigquery      | Target sink for 'pipeline_benchmark-lineitem' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-bigquery name=target-bigquery producer=False run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=target-bigquery
2024-11-16T04:48:50.682716Z [info     ] 2024-11-16 04:48:50,682 | INFO     | target-bigquery      | [8fe3a374476840d3aa9da422bfc4d2c5] Sent 15000 rows to projects/dlthub-sandbox/datasets/test_meltano3/tables/pipeline_benchmark_lineitem/streams/_default with offset 3675000. cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-bigquery name=target-bigquery producer=False run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=target-bigquery
2024-11-16T04:48:56.383417Z [info     ] 2024-11-16 04:48:56,383 | INFO     | target-bigquery      | Target sink for 'pipeline_benchmark-lineitem' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-bigquery name=target-bigquery producer=False run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=target-bigquery
2024-11-16T04:48:56.383796Z [info     ] 2024-11-16 04:48:56,383 | INFO     | target-bigquery      | [8fe3a374476840d3aa9da422bfc4d2c5] Sent 15000 rows to projects/dlthub-sandbox/datasets/test_meltano3/tables/pipeline_benchmark_lineitem/streams/_default with offset 3690000. cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-bigquery name=target-bigquery producer=False run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=target-bigquery
2024-11-16T04:49:02.060903Z [info     ] 2024-11-16 04:49:02,060 | INFO     | target-bigquery      | Target sink for 'pipeline_benchmark-lineitem' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-bigquery name=target-bigquery producer=False run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=target-bigquery
2024-11-16T04:49:02.061221Z [info     ] 2024-11-16 04:49:02,060 | INFO     | target-bigquery      | [8fe3a374476840d3aa9da422bfc4d2c5] Sent 15000 rows to projects/dlthub-sandbox/datasets/test_meltano3/tables/pipeline_benchmark_lineitem/streams/_default with offset 3705000. cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-bigquery name=target-bigquery producer=False run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=target-bigquery
2024-11-16T04:49:07.811119Z [info     ] 2024-11-16 04:49:07,810 | INFO     | target-bigquery      | Target sink for 'pipeline_benchmark-lineitem' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-bigquery name=target-bigquery producer=False run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=target-bigquery
2024-11-16T04:49:07.811458Z [info     ] 2024-11-16 04:49:07,811 | INFO     | target-bigquery      | [8fe3a374476840d3aa9da422bfc4d2c5] Sent 15000 rows to projects/dlthub-sandbox/datasets/test_meltano3/tables/pipeline_benchmark_lineitem/streams/_default with offset 3720000. cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-bigquery name=target-bigquery producer=False run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=target-bigquery
2024-11-16T04:49:13.520769Z [info     ] 2024-11-16 04:49:13,520 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 158000, "tags": {"stream": "pipeline_benchmark-lineitem", "pid": 22685, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-bigquery name=tap-postgres producer=True run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=tap-postgres
2024-11-16T04:49:13.532938Z [info     ] 2024-11-16 04:49:13,532 | INFO     | target-bigquery      | Target sink for 'pipeline_benchmark-lineitem' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-bigquery name=target-bigquery producer=False run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=target-bigquery
2024-11-16T04:49:13.533221Z [info     ] 2024-11-16 04:49:13,532 | INFO     | target-bigquery      | [8fe3a374476840d3aa9da422bfc4d2c5] Sent 15000 rows to projects/dlthub-sandbox/datasets/test_meltano3/tables/pipeline_benchmark_lineitem/streams/_default with offset 3735000. cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-bigquery name=target-bigquery producer=False run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=target-bigquery
2024-11-16T04:49:19.279120Z [info     ] 2024-11-16 04:49:19,278 | INFO     | target-bigquery      | Target sink for 'pipeline_benchmark-lineitem' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-bigquery name=target-bigquery producer=False run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=target-bigquery
2024-11-16T04:49:19.279460Z [info     ] 2024-11-16 04:49:19,279 | INFO     | target-bigquery      | [8fe3a374476840d3aa9da422bfc4d2c5] Sent 15000 rows to projects/dlthub-sandbox/datasets/test_meltano3/tables/pipeline_benchmark_lineitem/streams/_default with offset 3750000. cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-bigquery name=target-bigquery producer=False run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=target-bigquery
2024-11-16T04:49:25.008288Z [info     ] 2024-11-16 04:49:25,008 | INFO     | target-bigquery      | Target sink for 'pipeline_benchmark-lineitem' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-bigquery name=target-bigquery producer=False run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=target-bigquery
2024-11-16T04:49:25.008645Z [info     ] 2024-11-16 04:49:25,008 | INFO     | target-bigquery      | [8fe3a374476840d3aa9da422bfc4d2c5] Sent 15000 rows to projects/dlthub-sandbox/datasets/test_meltano3/tables/pipeline_benchmark_lineitem/streams/_default with offset 3765000. cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-bigquery name=target-bigquery producer=False run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=target-bigquery
2024-11-16T04:49:30.758797Z [info     ] 2024-11-16 04:49:30,758 | INFO     | target-bigquery      | Target sink for 'pipeline_benchmark-lineitem' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-bigquery name=target-bigquery producer=False run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=target-bigquery
2024-11-16T04:49:30.759169Z [info     ] 2024-11-16 04:49:30,758 | INFO     | target-bigquery      | [8fe3a374476840d3aa9da422bfc4d2c5] Sent 15000 rows to projects/dlthub-sandbox/datasets/test_meltano3/tables/pipeline_benchmark_lineitem/streams/_default with offset 3780000. cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-bigquery name=target-bigquery producer=False run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=target-bigquery
2024-11-16T04:49:36.480053Z [info     ] 2024-11-16 04:49:36,479 | INFO     | target-bigquery      | Target sink for 'pipeline_benchmark-lineitem' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-bigquery name=target-bigquery producer=False run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=target-bigquery
2024-11-16T04:49:36.480383Z [info     ] 2024-11-16 04:49:36,480 | INFO     | target-bigquery      | [8fe3a374476840d3aa9da422bfc4d2c5] Sent 15000 rows to projects/dlthub-sandbox/datasets/test_meltano3/tables/pipeline_benchmark_lineitem/streams/_default with offset 3795000. cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-bigquery name=target-bigquery producer=False run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=target-bigquery
2024-11-16T04:49:42.211424Z [info     ] 2024-11-16 04:49:42,211 | INFO     | target-bigquery      | Target sink for 'pipeline_benchmark-lineitem' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-bigquery name=target-bigquery producer=False run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=target-bigquery
2024-11-16T04:49:42.211747Z [info     ] 2024-11-16 04:49:42,211 | INFO     | target-bigquery      | [8fe3a374476840d3aa9da422bfc4d2c5] Sent 15000 rows to projects/dlthub-sandbox/datasets/test_meltano3/tables/pipeline_benchmark_lineitem/streams/_default with offset 3810000. cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-bigquery name=target-bigquery producer=False run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=target-bigquery
2024-11-16T04:49:47.949412Z [info     ] 2024-11-16 04:49:47,949 | INFO     | target-bigquery      | Target sink for 'pipeline_benchmark-lineitem' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-bigquery name=target-bigquery producer=False run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=target-bigquery
2024-11-16T04:49:47.949767Z [info     ] 2024-11-16 04:49:47,949 | INFO     | target-bigquery      | [8fe3a374476840d3aa9da422bfc4d2c5] Sent 15000 rows to projects/dlthub-sandbox/datasets/test_meltano3/tables/pipeline_benchmark_lineitem/streams/_default with offset 3825000. cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-bigquery name=target-bigquery producer=False run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=target-bigquery
2024-11-16T04:49:53.659834Z [info     ] 2024-11-16 04:49:53,659 | INFO     | target-bigquery      | Target sink for 'pipeline_benchmark-lineitem' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-bigquery name=target-bigquery producer=False run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=target-bigquery
2024-11-16T04:49:53.660185Z [info     ] 2024-11-16 04:49:53,659 | INFO     | target-bigquery      | [8fe3a374476840d3aa9da422bfc4d2c5] Sent 15000 rows to projects/dlthub-sandbox/datasets/test_meltano3/tables/pipeline_benchmark_lineitem/streams/_default with offset 3840000. cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-bigquery name=target-bigquery producer=False run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=target-bigquery
2024-11-16T04:49:59.384957Z [info     ] 2024-11-16 04:49:59,384 | INFO     | target-bigquery      | Target sink for 'pipeline_benchmark-lineitem' is full. Draining... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-bigquery name=target-bigquery producer=False run_id=98c0eb60-c79a-4670-a651-641bbc11c49c stdio=stderr string_id=target-bigquery
